Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a414f29915d4b76a311642f55f331667b9d0a835433509f786e26ecd74addef2,2017-01,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Suspect charged
c0656ed1dae20012b45a2bec2cc691557e9d019a8b037d1db4d48252b79924cf,2017-01,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Formal action is not in the public interest
cc7243640fd083c1ad74ace82823ec3bc475862f2627901ab10822f34c830a1d,2017-01,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Offender given a caution
82cfcd5742ca0f2119b301204c4b7bc02c685779318565a7b57ed9792249c5b7,2017-01,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Suspect charged
3e6821c2a31efb27311304ab5f4163163db702754b6eece31f486e87efbbf4a0,2017-01,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Offender given a caution
6f598840f2f07195c1aaf1dcfdec9705d943b29c6fc0efd69008ad5b5d8aaa0f,2017-01,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Investigation complete; no suspect identified
a820e0bcd9f0fa0818e1a2e63222eb0d87451ae5d1185542c0e5fb5c3475ce7c,2017-01,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Investigation complete; no suspect identified
c35edd5a11b8c23b4143f733a6849faca65735baabc8ec579b3f00121d043004,2017-01,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Investigation complete; no suspect identified
0c67320efaa49bd96f545199d9f5efb46415a7b40b480e0e4122c8ce5720196e,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.723888,52.590260,On or near ALPHA ROAD,E01026600,Great Yarmouth 007A,Investigation complete; no suspect identified
4728fdfaff685362e9a4149fd87df925c5cdfc092520a41d331c8e5f3bb06e02,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.335007,52.646012,On or near WATLING ROAD,E01026805,Norwich 004C,Investigation complete; no suspect identified
4fec26380b9650c67e95f895b3e21f46a0ea4bc4b383ce89cc2b9aaa143106c8,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.289929,52.654154,On or near FOSTER ROAD,E01026798,Norwich 001B,Investigation complete; no suspect identified
