Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1005873336e2dc13aa376e84e4baa7ae8448d33d7ffd36646c20ad8790128d6c,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.317757,53.301885,On or near COLLEGE ROAD,E01019815,North East Derbyshire 014C,Suspect charged
8f26882aa6d336ededf34c6e7b5b8305e8156a8438dfb7f5ab94b328f97556c8,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.317399,52.960214,On or near EATON AVENUE,E01019668,Erewash 007C,Suspect charged
890d20353ea0db2e85c3ea204355de0ff3824eff5cd62767a551dc1f220f98ce,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.465823,52.910534,On or near IVY SQUARE,E01033167,Derby 018G,Suspect charged
9a7152eb4591a443b6c9f8a3b2e95598dd670112d9a13bf7ca36fafa43fb91fe,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.508683,52.913982,On or near MANOR ROAD,E01013542,Derby 017C,Suspect charged
b47c80083b1aa3e84f54b55ab67a33dd1b934da359ae86441de9645f48a313e1,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.414090,52.891835,On or near COD BECK CLOSE,E01013474,Derby 024B,Suspect charged
41ad8cb1afe8fdf2c76825e4e544fcb906157a572a250d80506aa16676a93994,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.414090,52.891835,On or near COD BECK CLOSE,E01013474,Derby 024B,Suspect charged
bb340627598e0c053e7d39634cb785e487ddc038ab6aca0f880dd745e9537bac,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.435621,52.895715,On or near ROBSON CLOSE,E01013475,Derby 025C,Suspect charged
d06e978080205563f75b1651281b0765506083dd3b49c7f830c4f1c03a13aa3c,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.476735,52.913226,On or near NORMANTON ROAD,E01033166,Derby 018F,Suspect charged
d08a31370fd797db62a6d0e6188dc78d719f89a47673076be053c76b21ad1ed3,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.482603,52.928722,On or near Supermarket,E01013523,Derby 008B,Suspect charged
d7fe49ff2a8471c1daab2d3da3b1e158927c96b73758ab17c9ee1587e84a51bc,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.475499,52.915827,On or near CHARNWOOD STREET,E01013480,Derby 016A,Suspect charged
abfa8606cd87ee4696d640e484bd13186d047d53448452cce7fd9a6975e1ccf9,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.384898,53.184324,On or near CALVER AVENUE,E01019808,North East Derbyshire 009E,Suspect charged
4da636b6dc04429829b416605b4dde1c1f3fedfe725db62d7846089996a23020,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.462537,53.035426,On or near MARSTON CLOSE,E01019413,Amber Valley 009D,Local resolution
3392ef396abdbbfa43e13ceb8d9dedd85e0edf95c3371d940bbbd1a71d643e42,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.919537,53.251520,On or near COLLEGE ROAD,E01019762,High Peak 012D,Local resolution
52287e2f5c7d1de01cb69ec08b40419f43feae31e9a0dd0dd0735dc72ad7b735,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.468644,52.912093,On or near OSMASTON ROAD,E01033167,Derby 018G,Suspect charged
b72172555bf5060db39f647b7bbf228768b57eeb37177407289bd4015d7bfb16,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.535615,52.925058,On or near LUDGATE WALK,E01013549,Derby 009B,Suspect charged
6de67f2ff2ebcea54ed42601a9fc39ee523bfded381fd6bda24143961cdeb630,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.429874,53.234517,On or near NEW BEETWELL STREET,E01033387,Chesterfield 010F,Suspect charged
a133a5cbeb1a72c9b0b96c0aec74df49768fd02479d1fd7fc13e59e6f20a9e70,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.429874,53.234517,On or near NEW BEETWELL STREET,E01033387,Chesterfield 010F,Suspect charged
4a94182fd8877a5bf42cf568276c87332fbdb491c6f2b1d76c7d9718065a0ea5,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.477418,53.310268,On or near SHEFFIELD ROAD,E01019787,North East Derbyshire 005B,Suspect charged
ea883f0615573d725c374059ccbd4f76b6d459d0a089a221297f3c151a1416ba,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.469846,52.928154,On or near D DIVISION POLICE HEADQUARTERS,E01013523,Derby 008B,Suspect charged
fb7ad942937232480de1f48cde1ce4959fa480c20823b9e381d269374aa899be,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.463909,52.917430,On or near RAILWAY TERRACE,E01033166,Derby 018F,Local resolution
72b79403826736afb14aedbfd41a2ae7ebbcce5c719dc3efab7332caad725b08,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.370127,53.155823,On or near QUEENSWAY,E01019813,North East Derbyshire 011E,Offender given a drugs possession warning
2154e9f3e533ae53450296a9ab7a461e527ca9e164ec7568faf5e53416c79dc3,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.481137,52.885756,On or near SHAKESPEARE STREET,E01013585,Derby 029B,Suspect charged
5125cca5109b4a7f1b571cabd09a3cd489832390d054cbc5d8c1303a33c4dbae,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.455987,52.893248,On or near ADRIAN STREET,E01013583,Derby 026D,Suspect charged
5125cca5109b4a7f1b571cabd09a3cd489832390d054cbc5d8c1303a33c4dbae,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.455987,52.893248,On or near ADRIAN STREET,E01013583,Derby 026D,Suspect charged
259d3e887bdc12fb6c870ed63a03b482f13b08187d3c61bd25540ee1e8fdccfa,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.487487,52.880380,On or near STROMA CLOSE,E01013587,Derby 029D,Local resolution
6456a17000ea0eba52b1713000f148f6152b2cbea0f0bb9f8804a787b27b005c,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.423133,53.236678,On or near CORPORATION STREET,E01033387,Chesterfield 010F,Offender given a caution
659b9210d7d6d760e679ad6ccfc2b107a0e3bba1e78cd65bc00014adec20d7d6,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.435776,53.219767,On or near STUBBING ROAD,E01019578,Chesterfield 013D,Suspect charged
36985a8b7c90d19948a88b9b0e0ac66f6f3d4843d8874d77b256aee1dca3c1ca,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.417336,52.886952,On or near SHORWELL GARDENS,E01013496,Derby 028A,Local resolution
361d30aefb7849e3337899281071384669fd72255357c6fbd8bf6784385d083e,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.472799,52.920193,On or near Shopping Area,E01013479,Derby 013F,Suspect charged
36ff3f4308af98d9044854351256317f321bc21c73232c816cce81b0924951d5,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.906724,53.257479,On or near B DIVISION POLICE HEADQUARTERS,E01019717,High Peak 010C,Suspect charged
d5323af1b3431065354ed3e51263c9ddf752130e0eb2b340e9291522bb9b91e9,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.210388,53.201939,On or near MARKET CLOSE,E01019507,Bolsover 007D,Offender given a caution
b995c311109406c7655a1605c2f98e2f7f4ba9b3919d23beb480af077ab31244,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.987346,53.438375,On or near Sports/Recreation Area,E01019754,High Peak 004C,Suspect charged
b4f21e6c9772b0b579097d8703143e44cd789860732c3a53eb161dff0fd53dca,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.554480,52.775195,On or near BELMONT STREET,E01019877,South Derbyshire 009B,Local resolution
1cffcc08c941b81817dfbac3fbda447098a2e8e45eff382eb0b6e04887b4e889,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.468587,52.904605,On or near Sports/Recreation Area,E01013487,Derby 018E,Suspect charged
7f13c02e8098af618f59765fba545427ec8ed94370fbbbde99f30e858a412682,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.516248,52.926455,On or near DORKING ROAD,E01013552,Derby 009C,Local resolution
ccc839211d88b373d0f4062b8bbbb4aa9427ba034c7fe1ecc5f66294dc5316ec,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.915516,53.253243,On or near WEST ROAD,E01019715,High Peak 010B,Offender given a drugs possession warning
eb353330d153bff4671a8ea218a804b731c43d39fe05e652b769ba9aed8ef552,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.493818,53.301728,On or near NAIRN DRIVE,E01019795,North East Derbyshire 006E,Local resolution
3e1a860f88eb3f6ba9944a8f1c6d18320759dae0965b22311fb9570ad1e3bb77,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.489737,53.304173,On or near BUBNELL ROAD,E01019795,North East Derbyshire 006E,Local resolution
daa8554f270e6d40e7e01db5ab3a5eebd7fc49bca059639031820bb3f341afb7,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.482254,52.901780,On or near BRUNSWICK STREET,E01013570,Derby 023A,Suspect charged
d10ac2fbd8825789e46bc1c5beeff1aebe789653929c9cfd60dfceb71fb8f86e,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.461931,53.033796,On or near EDENSOR DRIVE,E01019413,Amber Valley 009D,Local resolution
