Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
6e9b1da01a832d9dbd030a2574f43583c69b420aab101537bef7a65c271ea537,2017-01,North Yorkshire Police,North Yorkshire Police,-0.621233,54.487057,On or near ST HILDA'S GARDENS,E01027869,Scarborough 001C,Investigation complete; no suspect identified
462f5400aa0345169fd17f832d56eeb29d664b02b3ae9ec2480bf6c33abc9168,2017-01,North Yorkshire Police,North Yorkshire Police,-0.398719,54.282053,On or near ST NICHOLAS STREET,E01027806,Scarborough 006B,Offender given a caution
462f5400aa0345169fd17f832d56eeb29d664b02b3ae9ec2480bf6c33abc9168,2017-01,North Yorkshire Police,North Yorkshire Police,-0.398719,54.282053,On or near ST NICHOLAS STREET,E01027806,Scarborough 006B,Offender given a caution
90accf57e1143da9f7316bd0ee9959b42acad706ce65204646e93cba5b52a3ac,2017-01,North Yorkshire Police,North Yorkshire Police,-0.404670,54.238520,On or near HOLME HILL,E01027807,Scarborough 011A,Suspect charged
a4019fe041104ba134014fbee6f2cef2cc9b4d35cc6acff53a0ea45de0768a4e,2017-01,North Yorkshire Police,North Yorkshire Police,-1.270077,53.881944,On or near FAIRFIELD ROAD,E01027921,Selby 001D,Investigation complete; no suspect identified
e5e23304221931b16503c78c87012115c8b00f9384c4f6c35b0f1885cd9af167,2017-01,North Yorkshire Police,North Yorkshire Police,-1.084398,53.961682,On or near DUNCOMBE PLACE,E01013366,York 013A,Investigation complete; no suspect identified
a2302da1da7791a3c8c9c16d6faa3104c0bd58b0bd26c7010411d4d276030b7f,2017-01,North Yorkshire Police,North Yorkshire Police,-1.089197,53.956901,On or near MICKLEGATE,E01033068,York 013G,Investigation complete; no suspect identified
99f17127217104f1505d65df24dd0ea9219d593b5ab08537b9d1342398fd2bab,2017-01,North Yorkshire Police,North Yorkshire Police,-1.082964,53.958983,On or near Shopping Area,E01033070,York 013I,Local resolution
2da24f372bbd27d2476e63199fb66fd82d1964512b9988409fe129b53359d030,2017-01,North Yorkshire Police,North Yorkshire Police,-0.643194,54.146113,On or near CHURCH LANE,E01027803,Ryedale 004D,Investigation complete; no suspect identified
a4741b34068c5ac094cb951ad9229ea915fa2766b63f9beac24932341c185d48,2017-01,North Yorkshire Police,North Yorkshire Police,-1.108564,53.682167,On or near MAIN STREET,E01027924,Selby 010D,Investigation complete; no suspect identified
2f685d8d97a84ddec9d489e4094e7844c905a35eab1dee7aaa29c902cf4caa8b,2017-01,North Yorkshire Police,North Yorkshire Police,-2.014744,53.951488,On or near SHARPHAW AVENUE,E01027580,Craven 006B,Investigation complete; no suspect identified
b9963f99c4b851c86acc404eda49efa638321f59948dcae6f002b25a635d4ff9,2017-01,North Yorkshire Police,North Yorkshire Police,-0.398719,54.282053,On or near ST NICHOLAS STREET,E01027806,Scarborough 006B,Offender given a caution
